,id,sentence,subject_entity,object_entity,label
701,사업 모형_115,"행동과학적 기업모델에는 기업의 시뮬레이션 모델(simulation model) 등이 있으며, 기업의 종합계획 작성·조직관리·외부환경 변화·의사결정시스템 변화·정보시스템 변화 등을 시뮬레이션 실험을 통하여 행동과학적·통제적 방법으로 기업조직의 각종 의사결정을 합리적으로 하는 것을 말한다.","{'start': 0, 'text': '행동과학적 기업모델', 'type': 'poh'}","{'start': 17, 'text': '시뮬레이션 모델', 'type': 'poh'}",poh:type
702,사업 모형_73,"사업 모형(事業模型) 또는 비즈니스 모델(business model)은 기업 업무, 제품 및 서비스의 전달 방법, 이윤을 창출하는 방법을 나타낸 모형이다.","{'start': 0, 'text': '사업 모형', 'type': 'poh'}","{'start': 15, 'text': '비즈니스 모델', 'type': 'poh'}",poh:type
703,사업 모형_81,새로운 행동과학적인 기업모델은 이론적 전통적 기업모델을 현실에 적용하기 위하여 계량경제학(計量經濟學)의 방법을 도입한 통계적 모델이기도 하다.,"{'start': 4, 'text': '행동과학적인 기업모델', 'type': 'poh'}","{'start': 44, 'text': '계량경제학', 'type': 'poh'}",poh:type
704,사업 모형_83,전통적 기업모델은 미시경제학(微視經濟學)에 바탕을 둔 이론적 기업모델이다.,"{'start': 30, 'text': '이론적 기업모델', 'type': 'poh'}","{'start': 0, 'text': '전통적 기업모델', 'type': 'poh'}",poh:type
705,사업 모형_114,"행동과학적 기업모델이란 기업의 행동이론을 말하는데, 이것은 사이몬(H. A. Simon), 사이어트(R. M. Cyert), 마치(J. G. March) 등에 의하여 개척된 '기업의 행동이론(Behavioral Theory of The Firm)'으로서, 기업 이론에 행동과학적인 접근을 시도한 것이다.","{'start': 17, 'text': '행동이론', 'type': 'poh'}","{'start': 0, 'text': '행동과학적 기업모델', 'type': 'poh'}",poh:type
706,다음_34,"다음 검색트렌드는 인기 검색어의 순위를 주제별, 시기별, 성별, 세대별로 알아볼 수 있는 다음에서 제공하는 부가 검색 서비스이다.","{'start': 50, 'text': '다음', 'type': 'org'}","{'start': 0, 'text': '다음 검색트렌드', 'type': 'poh'}",product
707,다음_9,인터넷전화업체 스카이프와 다음은 2004년 12월에 전략적 제휴를 맺었다.,"{'start': 14, 'text': '다음', 'type': 'org'}","{'start': 8, 'text': '스카이프', 'type': 'org'}",related
708,다음_38,"다음 스토리볼은 모바일 컨텐츠로 생활에 유용한 정보를 얻을 수 있었으나, 2018년에 서비스가 종료되었다.","{'start': 0, 'text': '다음 스토리볼', 'type': 'poh'}","{'start': 41, 'text': '2018년', 'type': 'dat'}",poh:end_date
709,다음_43,다음 애드클릭스는 검색어 기반의 사용자 설치형 온라인 광고 서비스로 구글의 애드센스와 유사하다.,"{'start': 0, 'text': '다음 애드클릭스', 'type': 'poh'}","{'start': 38, 'text': '구글의 애드센스', 'type': 'poh'}",no_relation
710,다음_52,"다음은 2004년 3월 제주특별자치도와 제주시, 제주대학교와 본사 이전 실험에 대한 협약을 체결하고 이를 '즐거운 실험'이라고 명명하였다.","{'start': 0, 'text': '다음', 'type': 'org'}","{'start': 27, 'text': '제주대학교', 'type': 'org'}",no_relation
711,다음_19,2013년 8월에 모바일 전용 콘텐츠 스토리볼이 출시되었다.,"{'start': 21, 'text': '스토리볼', 'type': 'poh'}","{'start': 0, 'text': '2013년 8월', 'type': 'dat'}",poh:start_date
712,다음_32,다음 블로그는 다음에서 직접 개설할 수 있는 서비스형 블로그로 티스토리와는 별도의 서비스이다.,"{'start': 35, 'text': '티스토리', 'type': 'poh'}","{'start': 0, 'text': '다음 블로그', 'type': 'poh'}",no_relation
713,다음_20,쏠메일·쏠캘린더 앱이 2013년 9월 11일에 출시되었다.,"{'start': 0, 'text': '쏠메일·쏠캘린더', 'type': 'poh'}","{'start': 12, 'text': '2013년 9월 11일', 'type': 'dat'}",poh:start_date
714,다음_37,"다음 책은 책정보검색, 가격비교 등이 가능한 서비스였지만 2018년 11월 1일부로 서비스가 종료되었다.","{'start': 0, 'text': '다음 책', 'type': 'poh'}","{'start': 32, 'text': '2018년 11월 1일', 'type': 'dat'}",poh:end_date
715,다음_25,카카오는 정부에 대한 여론이 나빠지는 시기마다 특별 세무조사를 받아 정부가 '포털 길들이기'를 하는 것이 아니냐는 의혹을 낳았다.,"{'start': 0, 'text': '카카오', 'type': 'org'}","{'start': 26, 'text': '특별 세무조사', 'type': 'poh'}",org:event
716,다음_33,"다음 검색은 카페, 뉴스, 동영상 검색을 중심으로 한국의 검색시장에 도전장을 내밀었으며, 2003년 3월 구글(웹 문서 검색)과 제휴를 체결하여 기능을 강화하였다.","{'start': 0, 'text': '다음 검색', 'type': 'poh'}","{'start': 59, 'text': '구글', 'type': 'org'}",no_relation
717,다음_54,그리고 2004년 6월 제주시 노형동 현대해상 사옥에 추가로 미디어다음을 운영하는 미디어본부가 이전하여 1차 이전을 완료하였다.,"{'start': 46, 'text': '미디어본부', 'type': 'org'}","{'start': 13, 'text': '제주시 노형동', 'type': 'loc'}",location
718,다음_53,그리고 첫 이전 사업으로 같은 해 제주시 애월읍 유수암리에 위치한 펜션을 개조해 인터넷지능화연구소(Net Intelligence Lab)로 사용하였다.,"{'start': 45, 'text': '인터넷지능화연구소', 'type': 'org'}","{'start': 19, 'text': '제주시 애월읍 유수암리', 'type': 'loc'}",location
719,다음_24,"다음은 2008년 5월, 2014년 5월, 2015년 6월에 세무조사를 받았다.","{'start': 0, 'text': '다음', 'type': 'org'}","{'start': 34, 'text': '세무조사', 'type': 'poh'}",org:event
720,다음_47,타 메타블로그 서비스가 RSS를 기반으로 모든 블로그 포스트를 자동 수집하는 것과 달리 다음 view는 트랙백으로 선별적인 포스트를 송고 받는 형식을 취하고 있다. 하지만 2014년에 서비스가 종료되었다.,"{'start': 49, 'text': '다음 view', 'type': 'poh'}","{'start': 96, 'text': '2014년', 'type': 'dat'}",poh:end_date
721,다음_17,다음의 제주 본사 건물은 2012년 10월에 2012한국건축문화대상을 수상하였다.,"{'start': 0, 'text': '다음', 'type': 'org'}","{'start': 4, 'text': '제주', 'type': 'loc'}",location
722,다음_42,다음 아고라는 다음의 서비스 중 하나로 누리꾼들의 자발적인 토론의 장이 되고 있다.,"{'start': 8, 'text': '다음', 'type': 'org'}","{'start': 0, 'text': '다음 아고라', 'type': 'poh'}",product
723,다음_15,2011년 12월에 다음은 ㈜온네트 경영권을 인수하였다.,"{'start': 15, 'text': '㈜온네트', 'type': 'org'}","{'start': 11, 'text': '다음', 'type': 'org'}",related
724,다음_40,다음 지도는 카카오맵으로 명칭이 변경되었다.,"{'start': 7, 'text': '카카오맵', 'type': 'poh'}","{'start': 0, 'text': '다음 지도', 'type': 'poh'}",poh:type
725,다음_39,다음 검색쇼는 다음에서 새롭게 선보인 사용자 참여형 맞춤식 검색 서비스로 '@+검색어'를 등록하여 검색결과 최상단에 원하는 문구 등을 나타낼 수 있다. 2014년 12월 1일에 서비스가 종료되었다.,"{'start': 0, 'text': '다음 검색쇼', 'type': 'poh'}","{'start': 85, 'text': '2014년 12월 1일', 'type': 'dat'}",poh:end_date
726,다음_60,1995년 2월에 박건희와 이재웅이 '다음커뮤니케이션'을 공동 설립하였다..,"{'start': 10, 'text': '박건희', 'type': 'per'}","{'start': 21, 'text': '다음커뮤니케이션', 'type': 'org'}",per:member_of
727,다음_56,"2009년 12월에 다음은 제주도에 조성중인 첨단과학단지 중 약 3만평을 구입하여 본사가 들어설 건물인 스페이스닷원(Space.1)을 착공하여 2012년 4월에 완공, 본사 최종 이전을 완료하였다.","{'start': 11, 'text': '다음', 'type': 'org'}","{'start': 15, 'text': '제주도', 'type': 'loc'}",location
728,다음_27,대중들은 '데이트 폭력 가해자인 보겸이 이모티콘으로 나오는 것이 말이 되느냐'는 비판이 이어졌다.,"{'start': 18, 'text': '보겸', 'type': 'per'}","{'start': 0, 'text': '대중', 'type': 'poh'}",no_relation
729,다음_6,다음 금융플라자는 2000년 7월에 오픈하였다.,"{'start': 0, 'text': '다음 금융플라자', 'type': 'poh'}","{'start': 10, 'text': '2000년 7월', 'type': 'dat'}",poh:start_date
730,다음_48,"여성 커뮤니티 서비스, 육아, 요리, 패션뷰티 등의 정보를 제공했던 다음 미즈넷는 2019년 1월 14일에 서비스가 종료되었다.","{'start': 38, 'text': '다음 미즈넷', 'type': 'poh'}","{'start': 46, 'text': '2019년 1월 14일', 'type': 'dat'}",poh:end_date
731,다음_8,다음은 2004년 7월에 일본 / 미국 라이코스를 인수히였다.,"{'start': 22, 'text': '라이코스', 'type': 'org'}","{'start': 0, 'text': '다음', 'type': 'org'}",related
732,다음_50,질문의 의도에 가장 잘 맞는 답변을 채택하는 문답형 지식 서비스인 다음 팁은 2020년 4월 1일부터 서비스를 종료한다. 대신 2020년 6월 30일까지 사진등을 백업 받을 수 있다.,"{'start': 37, 'text': '다음 팁', 'type': 'poh'}","{'start': 25, 'text': '문답형 지식 서비스', 'type': 'poh'}",poh:type
733,다음_29,"다음 메일(이전 이름: 한메일)은 1997년 5월 한국 최초로 선보인 무료 웹메일 서비스로 3,800만여 명의 회원들이 가입되어 있다.","{'start': 13, 'text': '한메일', 'type': 'poh'}","{'start': 0, 'text': '다음 메일', 'type': 'poh'}",poh:type
734,다음_44,쏠메일은 안드로이드 OS에서 사용 가능한 다계정 메일 애플리케이션으로 2018년 12월 28일에 서비스 종료가 되었다.,"{'start': 0, 'text': '쏠메일', 'type': 'poh'}","{'start': 39, 'text': '2018년 12월 28일', 'type': 'dat'}",poh:end_date
735,다음_16,2012년 4월에 다음은 제주도 사옥 스페이스닷원(Space.1)을 완공하여 본사 이전을 완료하였다.,"{'start': 10, 'text': '다음', 'type': 'org'}","{'start': 14, 'text': '제주도', 'type': 'loc'}",location
736,다음_31,"다음 카페는 1999년에 개시한 온라인 커뮤니티 서비스이며, 카페 개설 수 1625만 개, 가입자 수 3천 4백만, 게시글 54억 개를 기록 중이다.","{'start': 0, 'text': '다음 카페', 'type': 'poh'}","{'start': 7, 'text': '1999년', 'type': 'dat'}",poh:start_date
737,다음_18,2013년 6월 다음은 6년 연속 기업지배구조 최우수기업에 선정되었다.,"{'start': 9, 'text': '다음', 'type': 'org'}","{'start': 0, 'text': '2013년 6월', 'type': 'dat'}",no_relation
738,다음_3,1995년 2월에 박건희와 이재웅이 '다음커뮤니케이션'을 공동 설립하였다.,"{'start': 21, 'text': '다음커뮤니케이션', 'type': 'org'}","{'start': 15, 'text': '이재웅', 'type': 'per'}",org:members
739,다음_13,모바일 메신저 마이피플이 2010년 6월에 런칭되었다.,"{'start': 8, 'text': '마이피플', 'type': 'poh'}","{'start': 14, 'text': '2010년 6월', 'type': 'dat'}",poh:start_date
740,다음_2,"운영 업체는 본래 다음커뮤니케이션이었으나 2014년 10월 합병하여 (주)다음카카오로 사명을 변경하였다가 2015년 9월, (주)카카오로 사명을 변경하였다.","{'start': 38, 'text': '(주)다음카카오', 'type': 'org'}","{'start': 10, 'text': '다음커뮤니케이션', 'type': 'org'}",alternate
741,다음_4,대한민국 최초 무료 웹메일 서비스 한메일(현재의 다음 메일)을 1997년 5월에 오픈하였다.,"{'start': 19, 'text': '한메일', 'type': 'poh'}","{'start': 35, 'text': '1997년 5월', 'type': 'dat'}",poh:start_date
742,다음_22,2015년 9월에는 다음카카오에서 회사 명칭을 카카오로 변경하였다.,"{'start': 11, 'text': '다음카카오', 'type': 'org'}","{'start': 26, 'text': '카카오', 'type': 'org'}",alternate
743,다음_55,"다음은 제주시 오등동에 독자 사옥을 착공, 2006년 2월에 다음글로벌미디어센터(GMC)을 완공해 입주했다.","{'start': 0, 'text': '다음', 'type': 'org'}","{'start': 4, 'text': '제주시 오등동', 'type': 'loc'}",location
744,다음_1,"다음(영어: Daum)은 대한민국의 포털 사이트이다. '한메일'(현재의 다음 메일)이라는 이름으로 대한민국 최초의 웹 메일 서비스를 열었으며, 이 밖에도 온라인 커뮤니티 서비스 '다음 카페', 뉴스 서비스 '다음 뉴스' 등을 서비스하고 있다.","{'start': 0, 'text': '다음', 'type': 'org'}","{'start': 20, 'text': '포털 사이트', 'type': 'poh'}",org:field
745,다음_49,대표적인 어린이 포털 사이트였던 다음 키즈짱은 2015년 5월 19일에 서비스가 종료되었다.,"{'start': 18, 'text': '다음 키즈짱', 'type': 'poh'}","{'start': 26, 'text': '2015년 5월 19일', 'type': 'dat'}",poh:end_date
746,다음_14,2010년 8월에 다음은 와이브랜트에 라이코스를 매각하였다.,"{'start': 21, 'text': '라이코스', 'type': 'org'}","{'start': 10, 'text': '다음', 'type': 'org'}",no_relation
747,다음_11,"2006년 4월, 다음은 석종훈 이사를 다음미디어 부문 대표이사로 선임하였다.","{'start': 14, 'text': '석종훈', 'type': 'per'}","{'start': 31, 'text': '대표이사', 'type': 'poh'}",per:title
748,다음_61,2010년 8월에 다음은 와이브랜트에 라이코스를 매각하였다..,"{'start': 10, 'text': '다음', 'type': 'org'}","{'start': 27, 'text': '매각', 'type': 'poh'}",org:event
749,다음_26,다음 카카오 이모티콘샵에서 18년 8월 15일 '보겸티콘'을 출시하였다.,"{'start': 0, 'text': '다음 카카오', 'type': 'org'}","{'start': 27, 'text': '보겸티콘', 'type': 'poh'}",product
750,다음_21,2014년 5월에는 카카오와 다음커뮤니케이션이 합병을 발표하였다.,"{'start': 11, 'text': '카카오', 'type': 'org'}","{'start': 16, 'text': '다음커뮤니케이션', 'type': 'org'}",related
751,다음_36,"다음 웹툰은 단행본, 웹진 연재작품들을 유/무료로 감상할 수 있다.","{'start': 7, 'text': '단행본', 'type': 'poh'}","{'start': 15, 'text': '연재작품', 'type': 'poh'}",no_relation
752,다음_10,"2005년 3월에 다음은 CJ인터넷과 검색, 게임 부분에서 전략적 제휴를 맺었다.","{'start': 10, 'text': '다음', 'type': 'org'}","{'start': 14, 'text': 'CJ인터넷', 'type': 'org'}",related
753,다음_5,2000년 1월에 다음 검색 서비스를 오픈하였다.,"{'start': 10, 'text': '다음 검색', 'type': 'poh'}","{'start': 0, 'text': '2000년 1월', 'type': 'dat'}",poh:start_date
754,다음_57,2014년 4월에는 다음의 두번째 사옥인 스페이스닷투(Space.2)가 완공되었다.,"{'start': 11, 'text': '다음', 'type': 'org'}","{'start': 0, 'text': '2014년 4월', 'type': 'dat'}",no_relation
755,다음_23,카카오뱅크가 인터넷 은행사업 예비인가를 획득하고 카카오 파머 및 '카카오택시 블랙'을 2015년 11월에 출시하였다.,"{'start': 0, 'text': '카카오뱅크', 'type': 'org'}","{'start': 37, 'text': '카카오택시 블랙', 'type': 'poh'}",product
756,다음_45,쏠그룹은 2014년 출시한 모바일 앱으로 지인기반 모임을 만드는 SNS서비스다.,"{'start': 0, 'text': '쏠그룹', 'type': 'poh'}","{'start': 5, 'text': '2014년', 'type': 'dat'}",poh:start_date
